"country"	"mprog"	"helcom_subbasin"	"helcom_l3"	"helcom_l4"	"ices_ecoregion"	"ospar_region"	"ospar_subregion"	"is_amap_monitoring"	"is_helcom_monitoring"	"is_medpol_monitoring"	"is_ospar_monitoring"	"is_amap_area"	"is_helcom_area"	"is_ospar_area"	"rlabo"	"slabo"	"alabo"	"statn"	"myear"	"date"	"latitude"	"longitude"	"dephu"	"dephl"	"purpm"	"finfl"	"rlist"	"speci"	"speci_name"	"aphiaid"	"worms_name"	"aphiaid_accepted"	"worms_accepted_name"	"sexco"	"stage"	"noinp"	"bulkid"	"param"	"pargroup"	"matrx"	"basis"	"value"	"munit"	"detli"	"lmqnt"	"uncrt"	"metcu"	"qflag"	"vflag"	"metoa"	"metcx"	"metpt"	"metst"	"metps"	"metfp"	"smtyp"	"smpno"	"subno"	"dcflgs"	"tblanalysisid"	"tblparamid"	"tblbioid"	"tblsampleid"	"tblspotid"	"tbluploadid"	"accessionid"	"subseries"
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.5	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"2"	""	199037	44824124	3709992	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.2	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"3"	""	199037	44824129	3709993	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	4.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	199035	44824132	3709993	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	2.9	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"3"	""	199038	44824133	3709993	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	17.5	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"1"	""	199036	44827971	3709991	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	3	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	199035	44827974	3709992	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	2	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	199035	44828031	3709991	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	20.7	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"2"	""	199036	44828034	3709992	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	18.5	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"3"	""	199036	44828038	3709993	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1993	"1993-09-15"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	4	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	199035	44828040	3709993	1848413	294072	9977	19950024	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	2.71	"cm"	NA	NA	0.16	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	199104	44907077	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	4.56	"cm"	NA	NA	0.28	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	199104	44907078	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	3.51	"cm"	NA	NA	0.27	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	199104	44907086	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	1.31	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	199085	44908538	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	1.21	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	199085	44908539	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	1.37	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	199085	44908542	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	0.75	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"1"	""	199107	44912359	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	2.08	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"1"	""	199106	44912361	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.94	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"2"	""	199106	44912362	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	3.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	199104	44912365	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	3.8	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"3"	""	199107	44912369	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	2.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	199104	44912396	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	1.76	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"2"	""	199107	44912404	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	2.05	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"3"	""	199106	44912408	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	4.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	199104	44912409	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	2.5	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	199104	44917595	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	17.3	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"1"	""	199105	44917598	3710357	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	3	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	199104	44917604	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	18.5	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"2"	""	199105	44917605	3710358	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	4	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	199104	44917644	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1994	"1994-10-30"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	19.5	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"3"	""	199105	44917650	3710359	1850288	294884	9983	19960039	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	1.1	"ug/kg"	0.2	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	199172	44921402	3710777	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	0.5	"ug/kg"	0.2	NA	NA	""	"<"	""	""	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	199172	44921403	3710778	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	0.5	"ug/kg"	0.2	NA	NA	""	"<"	""	""	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	199172	44921404	3710779	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	4.44	"cm"	NA	NA	0.27	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	199273	44921801	3710779	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	3.46	"cm"	NA	NA	0.31	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	199273	44921806	3710778	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	2.74	"cm"	NA	NA	0.12	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	199273	44921810	3710777	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.51	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	199226	44923621	3710777	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	1.27	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	199226	44923623	3710778	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	1.3	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	199226	44923624	3710779	1850343	294958	9984	19960040	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	1995	"1995-09-26"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.85	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"2"	""	199275	44928784	3710778	1850343	294958	9984	19960040	NA
